Authors,Title,Publication,Year,Link,Paper ID,Abstract,coincidences
['Geilson Loureiro'],A proposal for updating the Brazilian Data Collecting System,"IAC 2015 congress proceedings, 66th  International Astronautical Congress (IAC),  12–16 October 2015, Jerusalem, Israel",2015,https://dl.iafastro.directory./event/IAC-2015/paper/30927/,30927,"The objective of this paper is to present an overview of the system engineering design process applied to a proposal for updating the Brazilian Data Collecting System. The design process starts with the mission analysis. It continues down to the satellite system life cycle processes and stakeholder analysis, deriving of system requirements from stakeholder requirements, functional analysis, system architecture design, and ends with the detailed design. Product in operation and non-operational scenarios are addressed, as well as organizations of development and non-development activities.",1
"['Daniele Emanuele Chiuri', 'Andrea Turconi', 'Alaa Hussein', 'Nourhane Nader', 'Siddharth Raval', 'Matteo Emanuelli', 'Seyed Ali Nasseri']",Active Debris Removal: Overview and Figures of Merit of Debris Grabbing Strategies,"IAC 2015 congress proceedings, 66th  International Astronautical Congress (IAC),  12–16 October 2015, Jerusalem, Israel",2015,https://dl.iafastro.directory./event/IAC-2015/paper/29206/,29206,"During the last two decades the problem of space debris and safe access to Low Earth Orbit has been one of the most controversial and discussed issue in the space community.  
Along with mitigation actions (e.g. the 25-year Post Mission Disposal rule currently adopted by most agencies), analyses of the current situation and future projections have shown the necessity of active debris removal (ADR) operations aimed to a direct intervention in relatively short time as a remediation action.\\
Apart from the problem of  considering the potential political and legal consequences of dealing with spent space objects, many methods have been proposed for the despinning and grabbing phases of ADR missions, but in spite of the variety in the ideas and concepts on the ground, not all of them are ready to be sent to space.\\ 
Starting from an overview on the different approaches proposed for in-orbit grabbing of uncooperative targets, this work analyses the current status of the solutions designed so far, both in terms of technical readiness and methodological maturity, and identifies the characteristics that can be used as a metric for the quality and feasibility of those systems.\\ From these figures of merit, different scenarios will be simulated to obtain additional supporting data in order to validate the results of the preliminary analyses.",1
['A.V. Novikov'],"Actualizing Scientific-Technical Cooperation of Space Industry, National Academy of Sciences of Ukraine and International Academy of Astronautics for Implementing Prospective International Space Projects and Solving Global Space Problems","IAC 2015 congress proceedings, 66th  International Astronautical Congress (IAC),  12–16 October 2015, Jerusalem, Israel",2015,https://dl.iafastro.directory./event/IAC-2015/paper/28563/,28563,"One of the important problems of maintaining the high scientific and technical potential of the Ukrainian rocket-and-space industry is constructing an effective system supporting space industry developments with the academic and university science. 
Yuzhnoye SDO, being the central organization in the Ukrainian rocket-and-space industry, participates in realizing a number of major international space projects: Sea Launch, Land Launch, Cyclone-4, Dnepr, Vega, Antares, etc. Practically all Yuzhnoye SDO’s space launch systems were developed based on the advance results obtained in fundamental and application research works conducted in all the company’s activity areas. 
The paper analyzes results of the Yuzhnoye SDO recent years work for creating new mechanisms of cooperating with scientific institutions of the National Academy of Sciences and higher schools in hard economic conditions of independent Ukraine.
The main idea is consolidating efforts of all components of the country’s scientific and technical potential for solving rocket-and-space industry problems. It is consistency and purposeful coordination of joint researches that can make the synergetic effect of cooperation of science and manufacture, ensuring quality and competitiveness of designs in limited finance conditions.
Yuzhnoye SDO has undertaken the integrating role in joint researches with the NAS and MES of Ukraine, including coordinating the interaction of science, education and industry and forming the strategy and priority lines of research, which used to be the state’s prerogative. Main organizational forms of cooperation and obtained positive results are considered.
Yuzhnoye SDO has also taken up the initiative of developing the cooperation of the National Academy of Sciences of Ukraine and the International Academy of Astronautics. A coordination meeting has been held and Memorandum signed of mutual understanding, priorities and prospects of cooperation of the IAA and NASU in the space field. Space projects have been initiated to employ space engineering and technologies to solve global problems and tasks facing the international community today. Among them are:
•	Space system monitoring the ionosphere and forecasting the  seismic activity of the Earth;
•	Atmospheric aerosol research;
•	Removal of radioactive wastes to the deep space, at al.
So the existing scientific and technical potential of Ukraine can be widely used in prospective international programs and researches of the IAA.",1
"['Teng Wang', 'Bin Qian', 'Yonghui Liu', 'Li-rong Zheng', 'Yuxiang Huan', 'Zhuo Zou']",Architectural Design of radiation-hardened SoC Solution for Nanosatellite Power Management,"IAC 2015 congress proceedings, 66th  International Astronautical Congress (IAC),  12–16 October 2015, Jerusalem, Israel",2015,https://dl.iafastro.directory./event/IAC-2015/paper/31322/,31322,"With the rapid development of nanosatellite industry, adaptive and ultra-small-scale power management system (PMS) is demanded for maintenance and sustainable use of Li-ion batteries.
Radiation-tolerant System-on-Chip (SoC) technology has been recognized as a promising solution but challenges still exist.

Firstly, we present a comprehensive architectural design of SoC power solution for nanosatellite applications including space-level 16-bit processor, 8-channel ADC, dual DAC, precision amplifiers, memory and interface units. To derive the anti-radiation requirements, the application scenarios are classified into three types: reconfigurable architecture, fault tolerance strategy and in-orbit calibration strategy. The space-level processor named FC-4065 uses these anti-irradiation portfolios simultaneously. The processor FC-4065 fabricated in 65nm technology remains fully function after Total Ionizing Dose (TID) and Single Event Upset (SEU) tests. The frequency is up to 350 MHz, and its power consumption is less than 90 uW/MHz.

Secondly, aiming for the nanosatellite application, optimized power conditioning procedures are proposed in this paper. Based on our existing radiation-tolerant SoC platform, we customize a modularized solution for nanosatellite power management. It comprises Main Error Amplifier (MEA) IP, Pulse Width Modulation IP, Li-ion battery balancing IP, solar cell control IP and other soft IP cores in power conditioning unit. Through 1553B interface module, it has a smooth way integrating PMS with nanosatellite communication. This microsystem can monitor and control the entire nanosatellite power modules without manual operations. 

Finally, moderate and large TID experiment is carried out in Shanghai Institute of Applied Physics in China. Practical stability and accuracy of the proposed SoC architectures are proven, and suggestions for future nanosatellite power development are discussed based on the space missions.",1
"['Andrei Degermendzhi', 'Sergey Antonenko', 'Sergey Bartsev', 'Nadezhda Degermendzhi']",Asteroids and artificial habitat — a stage of manned space exploration,"IAC 2015 congress proceedings, 66th  International Astronautical Congress (IAC),  12–16 October 2015, Jerusalem, Israel",2015,https://dl.iafastro.directory./event/IAC-2015/paper/28745/,28745,"The report discusses the need for space exploration and deals with the problems that prevent such exploration. As the alternative for the discussed scenarios of space exploration, a scenario is proposed that implies the use of asteroids with artificial environment in them.
Apart from internal problems (Earth population growth, resource depletion) in modern society, there is a threat of global natural disasters. Many believe the Earth's biosphere to be something immutable and eternal, and the costs of overcoming the looming global catastrophes are deemed useless.
However, many problems of exploration of nearest planets and giant artificial orbital stations can be solved if asteroids (that have orbits with a minimum perihelion distance less than or equal to 1.3 A.U. (near-Earth asteroids, NEA)) are used to create artificial environment.
Settlements within an asteroid should have an atmosphere suitable for breathing, and the asteroid should rotate to provide artificial gravity. Beneath the surface of the asteroid it is possible to create habitable zones at any depth providing a reliable passive protection from radiation. Air, water, food and other materials will be produced in closed ecological and technological cycles, i.e. almost indefinitely, on the basis of a unit established in 1972 in the Krasnoyarsk Institute of Biophysics — BIOS-3 — experimental a closed ecological human life-support system. The advantages of small celestial bodies are their relatively small mass and moment of inertia, which make it possible to give such asteroids angular velocity providing Earth-like gravity with the help of the existing technologies. Asteroids also contain structural materials (iron, nickel, rhodium, etc.), semiconductors and consumable materials which can be used for engines in space. In the process of extraction of mineral resources within an asteroid a diversified infrastructure can be created. Shooting slag from the sinking mines in the process of such infrastructure formation it will be possible to impart the necessary angular velocity to the asteroid.
It is important that the NEAs crossing the orbits of Venus, Mars and Jupiter can be used as vehicles protected from radiation — a shelter for delivery of manned spacecraft to other planets. Interstellar flights seem impractical because of their long duration. Everything changes when you live in a space colony implying a subsequent change of dozens of generations. If energy and consumables for flight can be replenished from local sources of mineral raw materials within a space colony, humanity will be able to migrate to other stars.",1
"['Roberta Fusaro', 'Nicole Viola', 'Francesco De Vita', 'Alberto DEl Bianco', 'Francesco Santoro', 'Franco Fenoglio', 'Federico Massobrio']",Conceptual design and operations of a crewed reusable space transportation system,"IAC 2015 congress proceedings, 66th  International Astronautical Congress (IAC),  12–16 October 2015, Jerusalem, Israel",2015,https://dl.iafastro.directory./event/IAC-2015/paper/28799/,28799,"The paper deals with the design and operational concept of future Earth-to-orbit and suborbital transportation systems.
The paper addresses the process, methodology and tools that have first led to the generation of a wide range of alternative solutions and then to the selection of a small number of feasible options. The paper then focuses on the analysis of the selected feasible options, in terms of architecture and mission operations. The selected concepts are described and the design methodology, as well as the tools that have been used within the methodology itself, is presented.
Starting from specific top level stakeholders requirements, this paper describes the process that has first led to the generation of a wide range of alternative solutions, taking into account different launch options (expendable launcher to lift-off the spacecraft, reusable “mother-ship” to air-drop the spacecraft, spacecraft with autonomous lift-off capabilities), development timeline and budget, staging strategies, crew’s needs, propulsion strategies, aerodynamics and take-off and landing modes. In order to meet stakeholder expectations, priority has been given to spacecraft’s concepts able to perform vertical take-off and landing. The capability of landing on the same take-off site has also been evaluated.
Through a thorough trade-off analysis, a small number of feasible system options has been selected out of the initial wide range of alternative solutions in terms of architecture and mission operations. These feasible options include a maneuverable capsule launched by an expendable launcher, a lifting body launched by an expendable launcher and a lifting body with autonomous lift-off capabilities.
The selected remaining feasible alternatives have been detailed in terms of architecture and operations, through the development of the functional analysis and the concept of operations, as well as through a dedicated mission simulation program to estimate major mission drivers (mass, heat loads, maneuverability, Earth visibility and volumetric efficiency). Other crucial mission drivers, like complexity, innovation level and safety have been evaluated through other appropriate analyses. Eventually one concept has been selected as the closest to the mission drivers previously identified and the associated challenges and constraints have been elucidated.  The few remaining options have been presented as alternative solutions and possible compromises to achieve flexibility towards future development. 
Further considerations on future market trends for the selected concepts of space vehicle will also be developed.",1
"['Siddharth Tiwari', 'Matthew Dalton', 'Riccardo Nadalini']","DEVELOPMENT OF THERMAL CAPACITORS FOR TEMPERATURE REGULATION IN
SPACECRAFT","IAC 2015 congress proceedings, 66th  International Astronautical Congress (IAC),  12–16 October 2015, Jerusalem, Israel",2015,https://dl.iafastro.directory./event/IAC-2015/paper/28000/,28000,"Spacecraft electronics, which have cyclical operation, may experience short periods of large heat production (heating phase) requiring large radiators for heat rejection, as well as periods of low power consumption (cooling phase) requiring heaters to keep the electronics within their safe temperature range due to excess heat loss via the radiators. A thermal capacitor, containing Phase Change Materials (PCMs) that exhibit a very high heat capacity near their transition temperature (latent heat), may be placed between the heat producing electronic component and the radiator to store the excess heat in the form of a physical change in the state of matter during the heating phase and release it back to the component during cooling phase. Thus, PCM based thermal capacitors can passively moderate the temperature fluctuations of the electronic component, holding the temperature near the transition of the PCM and thus improving its performance and longevity, and in the process also reducing the required size of the radiators and power consumption of heaters during the cooling phase. Thermal capacitors have seen limited use, for example aboard the Lunar Rover Vehicle for the Apollo 15 Mission, yet there are still many applications which could benefit from passive thermal control, for example Earth orbiting satellites which transmit data only during short bursts while passing over communication installations on the ground. Modern PCMs are synthesized artificially and can be engineered to have the desired physical properties such as melting temperature, latent heat, thermal conductivity and volumetric expansion. Additionally, modern techniques to deliver the heat more efficiently to the PCM matrix and fine tune the thermal response for the expected mission parameters highlight the advantages these devices can bring. Current RD efforts by Active Space Technologies to design prototypes and performance models of thermal capacitors to fine tune
the thermal response for a range of spacecraft (power dissipation, operating temperatures, duty cycle, etc.) scenarios will be presented.",1
"['Tibor Balint', 'Brett Depenbrock', 'John Stevens']",Design Driven Approach to Optimize the Research and Development Portfolio of a Technology Organization,"IAC 2015 congress proceedings, 66th  International Astronautical Congress (IAC),  12–16 October 2015, Jerusalem, Israel",2015,https://dl.iafastro.directory./event/IAC-2015/paper/28983/,28983,"Innovation focused technology development involves funding and managing a portfolio of loosely coupled projects through their project lifecycles. An organization and its projects are influenced by diverse internal and external factors, often beyond the institutional needs, and the typical linear disciplines of technical feasibility, cost, and schedule. At a higher strategic level the influencing factors and tradeoffs are often unique and not understood until a solution is formulated. These complexities can be elucidated through the model of wicked problems. Furthermore, the introduction of design thinking could also benefit portfolio management, future planning, and result in closer ties with stakeholders. Technology organizations are dynamic systems, where project performance may deviate from the plans throughout the project lifecycle, due to the unmatched variety between management, projects, and the environment. Thus regular strategic-level project performance assessments are required, which goes beyond linear project management approaches. In this paper we introduce the Project Assessment Framework Through Design (PAFTD), a tool created within NASA, to address this need for high- and mid-TRL system level projects. It is easy to use and customizable. PAFTD can be used to assess internal and external root causes of project performance at NASA centers, federally funded research and development centers (FFRDCs), and outside the organization. The PAFTD framework is also aligned with the viable system model (VSM). PAFTD-based assessments enable dynamic performance trend modeling, and assessment of option trade spaces. Based on PAFTD’s performance measures, senior leadership can prioritize investments that contribute to well-calibrated and optimized outcomes. We outline its applicability to a space technology portfolio compared to other project assessment methods, and highlight its benefits in reducing organizational barriers related to strategic assessments and decision making, leading to an effective and dynamically responsive organization.",1
"['Davide Santachiara', 'Carlo Calderoni', 'Andrea Pellegrini', 'Maria Islas']",Design and verification of high pressure high purity gas delivery systems for International Space Station,"IAC 2015 congress proceedings, 66th  International Astronautical Congress (IAC),  12–16 October 2015, Jerusalem, Israel",2015,https://dl.iafastro.directory./event/IAC-2015/paper/30968/,30968,"DTM since 1994 designed, manufactured and qualified some of the gas supply systems delivered and integrated on the International Space Station. Material and Science Laboratory (MSL, prime Airbus D\&S), Plasma Kristall-4 (PK4, prime OHB-KT) and Electro Magnetic Levitator (EML, prime Airbus D\&S) are ISS facilities relying on DTM gas delivery systems.

The design of pressurized systems for ISS manned missions is driven by the project requirements, in terms of functionality and performances, and by ECSS rules. Also the launchers, ISS and rack requirements had to be taken into account.

With specific regard to EML, DTM was in charge, under Airbus D\&S coordination, for the definition of the structural and design verification plans, for the Fracture control spectra as well as for the welding plan (welds required to meet the ultra high purity requirements). Both the plan and fracture spectra have been tailored to cope with multiple scenarios for launchers. An insight of the activities performed to harmonize all the different requirements will be provided.  

Acceptance approach for the pressurized items followed the leak proof leak approach, i.e. all the pressurized items had to under go leak test, proof at 1,5x MDP, and leak test as well as withstanding vibration test with spectra depending on the launch and descent scenario. Afterwards, a final Helium leak test at MDP has been performed. 

Usage of custom pressurized tanks has additional challenges: to provide highest operational time it has been requested to procure and qualify light-weight tanks with 200 bar MDP (maximum design pressure). Approach for the tank design and qualification had to follow ANSI-AIAA-S-080 or MIL-STD-1522. The compliance with ECSS fracture control rules required to perform additional verifications both in terms of non destructive inspections (NDI) as well as structural and fracture analysis.
 
It will be provided a general overview of the strategies implemented for the design and qualification of ultra high purity gas delivery systems, as well as the challenges experienced during the projects development up to the final acceptance.",1
"['Francesco Branz', 'Andrea Carron', 'Andrea Antonello', 'Ruggero Carli', 'Alessandro Francesconi']",Dielectric Elastomer space manipulator: design and testing,"IAC 2015 congress proceedings, 66th  International Astronautical Congress (IAC),  12–16 October 2015, Jerusalem, Israel",2015,https://dl.iafastro.directory./event/IAC-2015/paper/29829/,29829,"Soft robotics is a promising field and its application to space mechanisms could represent a breakthrough in space technologies by enabling new operative scenarios (e.g. soft manipulators, capture systems). Electro Active Polymers (EAP) and Dielectric Elastomers (DE) have been under deep study for a number of years and have shown several advantages that could be of key importance for space applications. For example, On Orbit Servicing operations requires the capture of space vehicles, which is a complex operation with a lot of uncertain parameters. Soft robotics is intrinsically compliant to the operative scenario, thus being tolerant to partially unpredictable situations. Ground based DE robotic systems are under development and show promising results, although they have to compete with well-established industrial manipulators. Differently, space conditions could advantage DE robotics considerably, given the reduced environmental loads experienced and the longer times for operations. Nevertheless, EAPs and, in particular, DEs are a young technology that need to prove its maturity and suitability for space implementation.
In this work, the design and laboratory testing of a redundant manipulator based on Dielectric Elastomer Actuators (DEA) is presented in terms of numerical and experimental results. The prototype of a 4-DoF space manipulator is manufactured and tested in a simulated zero-gravity environment. Two double-cone actuators are mounted in series; each of them guarantees actuation along two DoF. The end-effector is an optical marker whose position is detected by a vision system that closes the control loop. The system has a total of four joint DoFs and operates in a bi-dimensional (i.e. X-Y horizontal plane) workspace where only the X and Y positions of the end-effector are controlled. This configuration leads to two degrees of redundancy, that can be exploited for optimization of joint torques and/or avoid saturation of actuators. A robust control system is implemented in order to effectively  operate the system despite of strong non-linearities and difficult modelling of DEs. A numerical simulation campaign has been conducted and the results are discussed. A laboratory facility has been developed to emulate the zero-gravity orbital environment by means of a flexible suspending system. Preliminary experimental results are exploited for the validation of the control algorithm and numerical models.",1
"['Pangiotis Tigas', 'Dionysia Mylonaki', 'Paris Selinas']",Down to Earth: A framework for emphathising with scientific data and invisible threats.,"IAC 2015 congress proceedings, 66th  International Astronautical Congress (IAC),  12–16 October 2015, Jerusalem, Israel",2015,https://dl.iafastro.directory./event/IAC-2015/paper/29175/,29175,"The necessity to mobile resources for space research is a topic that comes up quite often, with government funding being the focus of debate. \textit{“Down to Earth”}, a digital platform we developed during the Space Apps Challenge led by NASA, examines the possible ways citizens can be familiarised with space research. We created an educational tool that suggests a new way to perceive asteroids. However, this project also intends to question the means employed for this purpose, especially when the discussion comes to potential disasters, like in the case of the asteroids. We stress the difficulty to make people (aka the taxpayers) empathise, avoiding the talk about invisible threats and using methods that resemble terrorism. The project started with the goal to deal practically with the aforementioned issues and then ask questions about the social implications involved.

\textbf{Application:} Although there are open and publicly available data about asteroids, terminology, scale and effects are incomprehensible to the public at large. The project takes asteroid data and produces familiar analogies that make the scales and magnitudes more meaningful; using locations and the open collaborative human knowledge database freebase.com, the application finds iconic buildings nearby and compares them with asteroid’s attributes like size, or distance from Earth to deliver meaningful visual data. It also provides a platform to create fictional scenarios of catastrophe on demand, according to which, the asteroid hits the selected place, in order to further examine the impact of an unfortunate incidence; using the same knowledge database, we retrieve real data about the population density of an area and we measure the disaster (deaths) caused by this fictional event.",1
"['Paolo Teofilatto', 'Alee Obeid', 'Antonio Paolozzi', 'Claudio Paris']",Earth observation with TIGRISat: structural and mission design,"IAC 2015 congress proceedings, 66th  International Astronautical Congress (IAC),  12–16 October 2015, Jerusalem, Israel",2015,https://dl.iafastro.directory./event/IAC-2015/paper/29895/,29895,"TIGRISat is an acronym for Telecommunication Innovation Geophysics Research Iraqi Satellite. It has been designed, developed and built at the University of Rome La Sapienza with the support of the Italian Ministry of Foreign Affairs/ Task Force Iraq. The satellite was successfully put in orbit by the Dnepr launch vehicle the 19th of  June 2014 from the launch base of Yasny (Russia).  The main payload mission choose the sun-synchronous orbit at an altitude of about 600 km.  As a secondary payload, mission requirement for TIGRISat were adapted to that orbit. There are only two ground stations for sending commands, one located in Rome and one in Baghdad, while reception is possible also from many amateur ground stations. The objective of the mission is in the field of Earth observation in the visible portion of the electromagnetic spectrum. In fact, the main payload is an optical camera. The requirement of the camera were chosen specifically for the observations of sand and dust storms. Iraq is the country that mostly is interested by sand and dust storms that unfortunately are increasing in intensity and frequency due to several inter independent factors such as scarcity of rain, desertification,  and reduction of water from the two main sources Tigris and Euphrates rivers. Reduction of vegetation coverage, worsen the situation and the camera onboard can help also in evaluating the amount of those reductions. The satellite is a 3U cubesat of 4 kg. The structure of the satellite is made of aluminum alloy AL 6061-T6 and was designed to withstand the launcher static and dynamic loads. The paper will report on the status of the mission and will describe the main characteristics of the satellite, its design and tests.",1
"['Merlin F. Barschke', 'Karsten Gordon']",Enabling Flexible Payload Management through Modularity,"IAC 2015 congress proceedings, 66th  International Astronautical Congress (IAC),  12–16 October 2015, Jerusalem, Israel",2015,https://dl.iafastro.directory./event/IAC-2015/paper/29738/,29738,"Nanosatellites recently gained a lot of momentum and are nowadays considered for a variety of mission scenarios. Among others, these include science and technology demonstration missions that often carry more than one payload in order to effectively exploit the satellite’s resources. It is common that payloads are developed alongside the satellite on a similarly tight schedule. Therefore, specific payloads might not be completed in time and need to be removed from the mission. This in turn leads to excessive resources, such as power, mass or volume. However, replacing a payload with another of sufficient maturity might require extensive adaptions of the satellite bus and therefore lead to unacceptable delays. A modular platform design can significantly reduce the required modifications for exchanging payloads and can therefore increase the flexibility in payload management.
 
Technische Universität Berlin is currently developing TUBiX20, a nanosatellite platform for 20 kg missions. The platform offers a standardised payload interface and hard- or software modules are used to translate from payload to platform. To reduce the overhead introduced by these modules, the payload interface allows for several levels of conformity. These levels range from fully complying with the mechanical, power, data and software interface, to a mere compliance with the platform’s data and power interface.

TechnoSat is a technology demonstration satellite that is based on TUBiX20 and carries several different payloads. While three payloads had to be removed from the mission in different stages of the development, four other payloads could be included as a replacement, due to the standardised payload interface of the TUBiX20 platform. A second mission that is based on TUBiX20 is TUBIN, which carries two uncooled infrared imagers and a camera with sensitivity in the visible spectrum. 

This paper introduces the TUBiX20 platform design, as well as its standardised payload interface.  As a next step, the TechnoSat mission and it’s scheduled as well as the finally implemented payloads is presented as an real-life example. By classifying the TechnoSat payloads regarding their impact on the satellites power management, structure and software, their influence on the platform is analysed. Here, the paper describes how the TUBiX20 payload interface responds to payloads’ needs without requiring major adaptions of the satellite platform. Furthermore, the TUBIN mission will be used to illustrate, how the very same interface serves a demanding Earth observation payload.",1
['Ana B. Heller'],"Human Power and Space Innovation

By Dr Ana B. Heller
-VP in Education and Outreach at Spacecialist","IAC 2015 congress proceedings, 66th  International Astronautical Congress (IAC),  12–16 October 2015, Jerusalem, Israel",2015,https://dl.iafastro.directory./event/IAC-2015/paper/28040/,28040,"Missions such as, design, launch and tracking communication satellites, exploration of the unlimited Universe, scanning of the richness of Earth's soil, or study the many potential benefits of  the space to humanity, all require high technology human power.  Standards of excellence for those works are exerted by Boards, Colleges or Academies; unfortunately the result is that the present human power required is still not enough. By observing the patterns of the technological revolution of our time, it is clear that it have created more high-tech jobs than they have taken away, and even new occupations will emerge in the future.  Today the space conservative world’s community is slow to accept innovation, new challenges, and to embrace youth human power. Civil space companies however, show much more elasticity in their personnel recruitment and in the planning process.  Space projects leaded by young students are increasingly attracting worldwide media attention. This paper examines the young workforce and the role playing in rejuvenating the space industry.",1
"['Pierre W. Bousquet', 'Aurelien Pisseloup', 'Hendrik Weihs', 'Cosimo CHIARELLI', 'Giorgios Vekinis', 'Michelle Munk', 'Tetsuya Yamada']","IRENA, demonstrating advanced re-entry technologies for planetary exploration missions","IAC 2015 congress proceedings, 66th  International Astronautical Congress (IAC),  12–16 October 2015, Jerusalem, Israel",2015,https://dl.iafastro.directory./event/IAC-2015/paper/29567/,29567,"IRENA (for International Re-Entry demoNstrator Action) is an action performed by an international consortium aiming at defining two technology demonstrator projects to validate advanced entry/re-entry technologies.  In addition, IRENA shall create the ground for the implementation of these two projects in an international framework, such as promotion to ISECG, or next step in Horizon 2020 program. This action has received funding from the European Union’s Horizon 2020 research and innovation programme, under the strategic objective COMPET-2014. It has started in January 2015, and is planned to finish in April 2016.

To achieve these objectives, IRENA relies on an international and complementary team: four major European and international space agencies (CNES, DLR, NASA, JAXA), the two European industry leaders in entry/re-entry and space exploration (Airbus Space and Defence, Thales Alenia Space) and a research institute expert in dissemination and exploitation (Demokritos).To maximise the chances of the projected demonstrators materialising in the future, the international dimension is essential, which explains why two key non-European actors (NASA and JAXA) have been invited to join a team based otherwise on the most prominent European actors in the field.

Advances in re-entry systems and related technologies will enhance of scientific missions in the solar system and prepare future human exploration by developing the following capacities: 

-	Aerocapture on Mars or other atmospheric bodies,

-	Return of non-terrestrial samples, which need high velocity re-entry capsules,

-	Precision landing, in particular on Mars,

-	High mass landing, in particular in view of future Martian infrastructure needed for human sustenance.

This paper will first give an overview of IRENA’s organisation and work plan, which consists in 3 steps: 

-	Demonstration needs for entry/re-entry between Europe, the USA and Japan

-	Demonstrator concepts – Technical appraisal and cost,

-	Demonstrator projects – implementation in terms of governance, funding, international cooperation scheme, and selection the 2 most promising projects.

We will then elaborate in details the results obtained at the time of the conference, when the conclusions of the first step shall be available. The Space Exploration Symposium of the IAC represents a great opportunity for the IRENA to receive valuable feedback from the community before focusing on the most promising re-entry demonstrators and eventually selecting two of them.",1
['Borys Kovalov'],Innovative launch vehicle technologies,"IAC 2015 congress proceedings, 66th  International Astronautical Congress (IAC),  12–16 October 2015, Jerusalem, Israel",2015,https://dl.iafastro.directory./event/IAC-2015/paper/29263/,29263,"The two – three last decades of past century had created the perfect models of space vehicles, stages, engines...
This hardware is able to solve the most difficult task, and it is a unique industrial base and have its adherents and contestants...
Time has shown that not all mastered design and technology stand the test of time. 
Especially today, when the main task aerospace industry is to reduce cost, laboriousness and production time.
This is applicable to both development schedule and production time of the rocket samples.
The margin of scientific, technical and technological reserves today are almost exhausted.
Only innovative way of the new rockets development can improve the situation.
This paper (poster) presents some fresh ideas in transportation system technologies aimed at cost and time effect of the technologies.
Recently, some innovative technical solutions are found or obtained, e.g. both the launch systems outline, and fairing design, and the airframe, and engines or nozzle orifices, etc.
This paper (poster) reveals also a new mightylv concept of patentably distinctive set with of already serially produced parts, units and components for years proven rockets.
This approach let make the next generation of launch vehicles more simple and effective.
The application of these solutions will in this situation not only catch opportunities which are lost during the crisis, but also to provide a real growth of launches in commercial sector, and in the sector of research and scientific missions, as well sector of the deep space exploration.
If small rockets should not entertain much hope for improving the systems efficiency due application of innovation, the launch system for big telecom sats can show a unique growth potential, as well as the super-heavy rockets, where innovation will reveal fully dramatic effect.
The paper (poster) also presents some fresh ideas for rocket technologies which still remains the last hope of significant part of world aerospace industry.
It’s very good to present my concept in poster format, because of some innovative pictures inside.",2
"['Luigi Ansalone', 'Claudia Facchinetti', 'Francesco Longo', 'Roberto Formaro']","Italian Challenges and Opportunities for Small Satellites; a Scientific, Technological and Industrial Perspective","IAC 2015 congress proceedings, 66th  International Astronautical Congress (IAC),  12–16 October 2015, Jerusalem, Israel",2015,https://dl.iafastro.directory./event/IAC-2015/paper/30880/,30880,"Launches of mini-satellites and micro-satellites are increasing all around the world. The interest on small satellites is widening because of lower costs and shorter development times. The large use of Commercials Off The Shelf and the miniaturization of a wide collection of space devices are giving new perspectives to manufacturers and users. Interest on small spacecraft is growing for space agencies, space companies, research centers and universities. The Cheap Access To Space is probably the most attractive point for a set of new actors that can participate to space missions; however the reduced mass is critical for small satellites because the spacecraft sub-systems must cope with less volume and power availability, giving to system design a new importance. Nevertheless this will be also an incentive to develop new skills in the industries, attracting the attention of new generations of scientists and engineers and giving new frontiers of access to space to all nations.
The other important point is the reduced time required to study, to develop and to launch a small satellite. The ability to construct and launch small satellites quickly, to serve immediate needs, makes them attractive; this allows to open new interesting application scenarios: for example the surveillance scenario in areas that become of interest within a relatively short time and for a limited period. Disaster relief is another situation that can often be well served by the advantages of small satellites.
This paper presents an assessment on the possibilities and the limits of small satellites in an Italian and international perspective, focusing on spacecraft with mass included between 50 and 500 kg.
The challenge posed by small satellites represents for a Nation Agency as ASI a great opportunity in order to foster: cheaper and faster testing (IOD/IOV) of  new space technologies and techniques; targeted scientific and operational applications (including dual applications); efforts of national industries in delivering a complete space system; disruptive efforts because small missions are small in size but require high tech in order to achieve miniaturization and performances; opportunities for creating links between industries involving subject unknown to the space arena. The market evolution in the past decade and the current projections foresee new opportunities and new challenges for small spacecraft, including constellations of small satellites considering radar, optical and hyperspectral payloads.",1
