Authors,Title,Publication,Year,Link,Paper ID,Abstract,coincidences
"['Paul Valton', 'HAMEURY Marie-Sophie', 'Jean Philippe DUTHEIL']",LOx/Methane Re-usable Propulsion System Development with implementation of Concurrent Engineering,"IAC 2014 congress proceedings, 65th  International Astronautical Congress (IAC),  29 September–3 October 2014, Toronto, Canada",2014,https://dl.iafastro.directory./event/IAC-2014/paper/25370/,25370,"Airbus Defence & Space has entered different steps of investigating the design of advanced vehicles for which LOx/Methane propulsion proves to be a well suited technology when dealing with driving requirement such as re-usability (multiple life cycles) and a high level of safety (passengers on board).

Design of the re-usable and safe propulsion system which was studied is driven by 4 essential requirements linked to: 
\begin{itemize}\item Safety
Total cost (recurring + operation & maintenance)
Technical Performance
Development risk and cost\end{itemize}

The corresponding design and trade-off criteria were associated to weighting factors at the very beginning of the pre-study in order to allow a simultaneous consideration of their respective fulfilment as early as possible in the development process.

Nevertheless, due to the novelty of the type of propulsion system studied (multiple life cycles, safety, total cost target, Lox/Methane technology), the entering into concurrent engineering has been progressive. First concept: Design feasibility considering main requirements and results of preliminary safety and cost studies. And then parallel engineering is introduced by extending the scope of others fields of study, leading to mature design of the propulsion system.

The proposed paper will present this approach which was applied by Airbus Defence & Space rocket propulsion system engineering teams, and some illustration of the coherence implementation and associated tools used.",1
"['Yingli Chang', 'Yu Liu', 'Dongmei Huang']",Micro-Satellite Cluster for Storm Surge Monitoring and Urban Rescuing,"IAC 2014 congress proceedings, 65th  International Astronautical Congress (IAC),  29 September–3 October 2014, Toronto, Canada",2014,https://dl.iafastro.directory./event/IAC-2014/paper/24445/,24445,"There is 18000 km coastline in China. Storm surges to coastal cities brought great disaster to people's livelihood and the economy, which cause by typhoons during June to November each year. Storm surge is the result of the combined effect of the typhoon path and intensity, pressure, underwater terrain and coastline towards such a complex genetic mechanism, and it is difficult to accurately predict. Satellite has a natural advantage in terms of storm surge monitoring. With the development of satellite technology, we now has the commercial launch micro-satellite capability now, which is low-cost and rapid, but also makes use of micro-satellite clusters for storm surge monitoring and urban rescuing possible. We design a micro-satellite cluster for storm surge monitoring and urban rescuing. Before the storm surges come, the cluster will be launched in LEO, and provide multispectral observation data for storm surges predict. During the storm surges, the cluster will provide near-real-time imaging of urban disaster situation, and urgent communication & APRS service for the city, to plan, amendment and implemented rescue works. According to the actual function of the trade-off, the system consists of 3 ~ 6 micro-satellites each 5 ~ 10kg. Because the service provided by the cluster is rapid, near-real-time and short period (5~6 months), the satellite platform and the payloads will be integrated and adopting COTS, which make the deployment cost and time of the cluster greatly reduced. As an example, in order to monitor storm surges in the summer of 2015, in Shanghai China, the detailed micro-satellite cluster design is carried out, includes cluster components scheme, the launch window and orbit design, satellite platform and payload integrated design, costs analysis and so on. The joint simulation with the Shanghai storm surge model show that the cluster is low cost, real-time, and can effectively achieve near-real-time monitoring of storm surges and emergency relief.",1
"['Jan Thoemel', 'Fiona Singarayar', 'Thorsten Scholz', 'Davide Masutti', 'Paride Testani', 'Cem Asma', 'Ruedeger Reinhard', 'Jean Muylaert']",Status of the QB50 Cubesat Constellation Mission,"IAC 2014 congress proceedings, 65th  International Astronautical Congress (IAC),  29 September–3 October 2014, Toronto, Canada",2014,https://dl.iafastro.directory./event/IAC-2014/paper/25934/,25934,"Cubesats have emerged to be recognized powerful tools for a new class of space missions. They have served many objectives and mostly to educate young space engineers by means of the hands-on design and manufacturing experience.
The QB50 project aims at the use of the cubesat concept to further facilitate access to space for the future generations, to conduct unprecedented science, to demonstrate new space technologies and also to provide training to young engineers.
To this end, the Project, coordinated by the von Karman Institute for Fluid Dynamics, Belgium, has invited universities from all over the world to submit a proposal for a cubesat to be embarked on the mission.
The QB50 consortium is managing the mission and in particular it develops the deployment system, the common sensors, that will be placed on all science satellites, and procures the launch service. In addition, it provides a number of key technologies and services such an attitude control system and a satellite control software.
A number of such are being tested on the QB50 precursor mission.
Started in November 2011, the project is now beyond the detailed design phase. All technologies developed by the consortium and community have appeared now at as hardware for display, demonstration, test or even flight purposes. The project now prepares for the assembly of the satellites and the deployment system.

{\it The QB50 consortium consists of the following partners: ISIS B.V. (NL), MSSL/UCL (UK), EPFL (CH), SSC (UK), B.USOC (B), TU-Delft (NL), IAP (D), DLR (D), Stanford (US), ITAM (Russia), NPU (China), Airbus (D/Fr), SSLLC (USA), VKI (B). Sensor Unit providers are UiO (Norway) and TU-Dresden (D). The project is partially funded by the European Commission Framework Program 7 Grant 284427 and by consortium and community cubesat provided in-kind financial contributions. It has established Memorandum of Understandings with AMSAT (UK/NL/Fr), Aalborg University (Denmark) and the SGAC and received substantial support from governmental organizations such as BELSPO (B), BIPT (B) and the ITU. Most importantly the project consists of 50+ cubesat developing teams. The highly motivated work of individuals and organizations is very much appreciated by the authors.}",1
"['Patrick Danous', 'Patrick Alliot', 'Emmanuel Edeline', 'Anne LEKEUX', 'Bruno Vieille']",The VINCI propulsion system : new steps toward qualification,"IAC 2014 congress proceedings, 65th  International Astronautical Congress (IAC),  29 September–3 October 2014, Toronto, Canada",2014,https://dl.iafastro.directory./event/IAC-2014/paper/23867/,23867,"The present paper is an abstract for a publication to be presented at the 2014 IAC in Toronto. 

This publication represents the continuation of a series of IAC publications that described the early VINCI engine design and latter on showed how the first engine test campaigns since 2005 led to a reference system configuration with reliable transients and steady state operation. The publication will focus on the results that constitute major milestones before entering the final phase of the development, i.e. the qualification phase. 


The intent of this publication is to provide an overview of the development of the VINCI propulsive system over the 2013-2014 period, the propulsive system encompassing the engine itself and the functions that contribute to the stage propulsion. 

The VINCI is a cryogenic expander cycle engine combining the required features of this cycle, i.e. high performance chamber cooling and high performance hydrogen turbo-pump, with proven design concepts based on the accumulated experience from previous European cryogenic engines such as the HM7b and the Vulcain. The Vinci engine is the reference cryogenic upper stage engine for the future European Launchers, ARIANE 5ME and ARIANE 6. Additionally, the high performance of this engine and its restart capability offer potential applications on various future launcher upper stages as well as orbital spacecrafts.

The current phase of the VINCI development is focused on confirming the system design maturity through the M5 engine test campaign and through additional component tests such as the dynamic seal package tests for the oxygen turbopump and bearing tests of the fuel turbo-pump.

In parallel the equipments of the propulsive system such as the components of the pressurization and helium command systems are entering the detailed design phase after having successfully passed the preliminary design reviews.",1
"['Xiaoxiang Liu', 'Jian Guo', 'Eberhard Gill']",Towards Model-Driven Development of AOCS/GNC for Small Satellite Missions,"IAC 2014 congress proceedings, 65th  International Astronautical Congress (IAC),  29 September–3 October 2014, Toronto, Canada",2014,https://dl.iafastro.directory./event/IAC-2014/paper/26902/,26902,"Due to the rapid evolution of small satellite missions, the Attitude and Orbit Control System (AOCS)/ Guidance, Navigation and Control (GNC) system becomes increasingly complex. Especially, there is a strong motivation for small satellite formation flying missions recently. For example, European Space Agency (ESA) will fly the Proba-3 mission around 2017 and Delft University of Technology (TU Delft) plans to launch the DelFFi formation flying satellites in 2016. In this case, since the states of more than two satellites are coupled through control law, it is a big challenge to develop the onboard AOCS/GNC functionality for such a complex system. As a consequence, using traditional design strategy is no longer feasible: it takes a too long development process and is difficult for engineers to build a prototype. In contrast, Model-Driven Engineering (MDE) can efficiently solve this problem since it enables the development directly from models and provides model reuse capability.

Actually, the Swedish Space Corporation (SSC) has adopted the model based design method for the SMART-1 moon probe and the PRISMA space mission. Although the considerations of strategies have been outlined, there is no detailed MDE experience focusing on the integration of GNC functionality into traditional AOCS. This paper aims at filling this gap by presenting our design process and experience in utilizing MDE for AOCS/GNC of complex small satellite missions, taking DelFFi formation flying mission as a case study. Firstly, according to a provided initial design, AOCS/GNC architecture is built up in Simulink with detailed design of models, including dynamics and algorithms. The main points of realizing workable Simulink models and interfaces are demonstrated. Secondly, the AOCS/GNC models are automatically generated into C code and integrated into a full MDE approach. Although the system is already intensively tested during simulation and provides a clear separation among models, its integration into an implementation can also lead to errors.  Actual traps and pitfalls during this procedure are specified, followed by the analysis of the test results. Finally, a comparison is carried out to illustrate the advantages of DelFFi's MDE based software development over handwritten Matlab/C++ software development in the Delfi-n3Xt mission.

This advanced Model-Driven Development of AOCS/GNC and autocoding procedure help save design efforts and avoid human errors for safety-critical systems. In particular, the new methodology enables a seamless transition to real-time software simulations as well as hardware-in-the-loop simulations. These results and experiences provide guidelines and preparation for further applications.",1
"['Shahrzad Hosseini', 'Thibaud Verschoor', 'Roger Caenen', 'Colleen Stevens', 'Laurens Kranendonk', 'Ramon Blanco Maceiras', 'Glenn Gezels', 'Parandis Fatemi Ghomi', 'Martin Georgiev']",adrestia - the first manned fly-by mission to mars,"IAC 2014 congress proceedings, 65th  International Astronautical Congress (IAC),  29 September–3 October 2014, Toronto, Canada",2014,https://dl.iafastro.directory./event/IAC-2014/paper/24262/,24262,"Flying a manned spacecraft to Mars is a vision which is developing gradually and inspires to set a footprint on the Red Planet. Therefore, this mission focuses on the design of an end-to-end fly-by mission launched by 2018, while accommodating for two people. 

The design process was initiated by the determination of optional trajectories and preliminary sub-system designs. After this phase, design options were analyzed and trade-offs led to the overall mission overview. Subsequently, the detailed design process began in which all mission specifications were thoroughly identified from launch through landing. This resulted in a spacecraft with a total mass of 15,580kg performing an optimized Earth-Departure Free-Return trajectory, with a total mission cost of US\$5.85B. 

The first step of the mission is the launch of a Falcon Heavy which will carry fuel to a Low Earth parking orbit. The second step is the launch of the SpaceX Dragon re-entry capsule with two extended trunks, which carry the crew and the living module on board of a SpaceX Falcon Heavy launcher. Next, on-orbit docking is performed and the refueling process, assisted by the crew with an Extravehicular Activity, takes place. Thereafter, the system undocks and the spacecraft is ready to start its interplanetary journey, initiated by a Trans-Mars trajectory injection. 

Since this mission marks the very first manned mission towards Mars, the Environmental Control and Life Support System is of great importance. This advanced Physico-chemical system ensures the safety of the crew and sustains human life and workability. This opportunity allows for a number of scientific experiments to be brought on board, bringing to life the interplanetary mission experiments that have been performed in different projects on Earth. 

Halfway the 501-day mission, the first manned Martian fly-by is performed with a duration of ten hours, approaching Mars to an altitude of 180km. Using Mars’ gravity, the spacecraft obtains a velocity boost to continue its trajectory and journey back to Earth.

In the final stage, the spacecraft approaches Earth and the crew moves back to the Dragon capsule with an Extravehicular Activity. The living module will continue on its trajectory into a heliocentric orbit where it will be used to collect deep space environment measurements. The re-entry capsule is jettisoned and performs a direct re-entry. Finally, the crew is retrieved from the capsule and this inspirational and innovative mission is completed successfully.",1
"['Shahrzad Hosseini', 'Thibaud Verschoor', 'Roger Caenen', 'Colleen Stevens', 'Laurens Kranendonk', 'Ramon Blanco Maceiras', 'Glenn Gezels', 'Parandis Fatemi Ghomi', 'Martin Georgiev']",adrestia - the first manned fly-by mission to mars,"IAC 2014 congress proceedings, 65th  International Astronautical Congress (IAC),  29 September–3 October 2014, Toronto, Canada",2014,https://dl.iafastro.directory./event/IAC-2014/paper/24266/,24266,"Flying a manned spacecraft to Mars is a vision which is developing gradually and inspires to set a footprint on the Red Planet. Therefore, this mission focuses on the design of an end-to-end fly-by mission launched by 2018, while accommodating for two people. 

The design process was initiated by the determination of optional trajectories and preliminary sub-system designs. After this phase, design options were analyzed and trade-offs led to the overall mission overview. Subsequently, the detailed design process began in which all mission specifications were thoroughly identified from launch through landing. This resulted in a spacecraft with a total mass of 15,580kg performing an optimized Earth-Departure Free-Return trajectory, with a total mission cost of US\$5.85B. 

The first step of the mission is the launch of a Falcon Heavy which will carry fuel to a Low Earth parking orbit. The second step is the launch of the SpaceX Dragon re-entry capsule with two extended trunks, which carry the crew and the living module on board of a SpaceX Falcon Heavy launcher. Next, on-orbit docking is performed and the refueling process, assisted by the crew with an Extravehicular Activity, takes place. Thereafter, the system undocks and the spacecraft is ready to start its interplanetary journey, initiated by a Trans-Mars trajectory injection. 

Since this mission marks the very first manned mission towards Mars, the Environmental Control and Life Support System is of great importance. This advanced Physico-chemical system ensures the safety of the crew and sustains human life and workability. This opportunity allows for a number of scientific experiments to be brought on board, bringing to life the interplanetary mission experiments that have been performed in different projects on Earth. 

Halfway the 501-day mission, the first manned Martian fly-by is performed with a duration of ten hours, approaching Mars to an altitude of 180km. Using Mars’ gravity, the spacecraft obtains a velocity boost to continue its trajectory and journey back to Earth.

In the final stage, the spacecraft approaches Earth and the crew moves back to the Dragon capsule with an Extravehicular Activity. The living module will continue on its trajectory into a heliocentric orbit where it will be used to collect deep space environment measurements. The re-entry capsule is jettisoned and performs a direct re-entry. Finally, the crew is retrieved from the capsule and this inspirational and innovative mission is completed successfully.",1
"['Thierry Pichon', 'Renaud Barreteau']","cmc windward tps and nose  of the ixv vehicle : 
 full-scale manufacturing, qualification, and integration","IAC 2014 congress proceedings, 65th  International Astronautical Congress (IAC),  29 September–3 October 2014, Toronto, Canada",2014,https://dl.iafastro.directory./event/IAC-2014/paper/22100/,22100,"The launch of the Intermediate eXperimental Vehicle will represent a major achievement, with the first European in-flight demonstration of some of the most advanced technologies in the field of re-entry. In particular, this vehicle will rely on a large array of C-SiC based thermal protection systems, in development for many years, but still to be completely validated through an actual spacecraft application. 

Herakles, Safran, has been entrusted since 2008 with the development and qualification of two of the most critical TPS subsystems of the vehicle : the nose and the panels covering the major part of the windward area, two of the most heated areas during re-entry. After a successful CDR outcome in 2011, these subsystems are currently well into the middle of the qualification and flight model manufacturing phase.

The technology developed for these applications combines a high-temperature resistant C-SiC outer shell, mechanically fastened to the structure of the vehicle, and internal lightweight insulation layers. These systems have to comply with a set of very strict requirements related to the harsh environment of atmospheric re-entry, combined aerodynamic shape control and mass objectives. Consequently, a large number of test campaigns have been performed throughout the detailed design phase, addressing the different components of the subsystems, with particular focus on C-SiC parts and on integrated subsystem performance.

Manufacturing of the components of the Qualification Model, as well as the Flight model, has been a challenge. This paper will provide an overview of the main steps of the hardware production. It will also present the results of the qualification tests, that comprise both dynamic tests and thermal and mechanical tests on a series of full-scale parts representing the nose of the vehicle and the most critical areas of the windward TPS. Finally, an overview of the integration activities that have been performed during the assembly of the components onto the vehicle will be provided.",1
['Alain Carrier'],radarsat constellation mission,"IAC 2014 congress proceedings, 65th  International Astronautical Congress (IAC),  29 September–3 October 2014, Toronto, Canada",2014,https://dl.iafastro.directory./event/IAC-2014/paper/22357/,22357,"The RADARSAT Constellation Mission (RCM) is the next mission in the evolution of the RADARSAT Program, with the objectives of ensuring Synthetic Aperture Radar (SAR) C-band data continuity, enhancing operational use of data and improving system reliability. RCM will provide all-weather day and night data in support of Canadian sovereignty and security, environmental monitoring, natural resources management and other government priorities, such as Northern development. The constellation will have the capability to provide average daily coverage of most of Canada and its surrounding waters, and the capacity to image any point on the Earth (except the South Pole) on an average daily basis.
RCM involves flying three satellites in a constellation configuration, evenly spaced on the same orbit. The constellation is designed primarily as a wide area monitoring system, offering medium resolution data on a daily basis, but it also offers high resolution imaging capabilities, including a Spotlight Mode, as well as multiple polarization including Compact Polarimetry and Experimental Quad-Polarization.  
The constellation enables higher temporal revisit, which, combined with accurate orbital control will enable advanced interferometric applications in between satellites that will allow the generation of very accurate coherent change maps. Not only does the constellation open up new application areas, but it is also more robust by virtue of its inherent redundancy, it will increase the robustness of the system, and allow operational users to rely on satellite data in their day-to-day business.  
Each spacecraft hosts two payloads: a Synthetic Aperture Radar (SAR) payload and an Automatic Identification System (AIS) payload. The combination of SAR and AIS data will provide a greatly enhanced information product for maritime surveillance.
The mission development has begun in 2005. The final review of the overall mission-level system detailed design (phase C) took place in 2012 and defined the detailed baseline design of the RADARSAT Constellation Mission. In January 2013, the Government of Canada awarded a contract MDA Systems Ltd. for the implementation phase (phase D) leading to a launch in 2018, and one year of operation (phase E1). Phase D is now well underway and hardware is being manufactured and tested. This presentation will give an overview of the design of RCM space and ground segments, and will provide an overall project advancement status. It will focus on the programmatic and technical challenges and realizations, and discuss activities surrounding application development and operational readiness.",1
"['Pratibha Srivastava', 'Subramanya Udupa', 'S. Sudhakar', 'Sudeesh b', 'deepak kumar Panda']",spacecraft simulator for deep space missions,"IAC 2014 congress proceedings, 65th  International Astronautical Congress (IAC),  29 September–3 October 2014, Toronto, Canada",2014,https://dl.iafastro.directory./event/IAC-2014/paper/26672/,26672,"This paper discusses the simulator design for a spacecraft intended for deep-space missions.  Deep-space constraints of inconsistent visibility and delay in communication compound the effects of inadvertent design faults and failure conditions. Hence, precise simulations in close-to-actual environments are imperative to test the spacecraft’s fault detection and recovery features.
The simulator is based on an integrated design which increases the reliability and reduces the turnaround time for the onboard system. It simulates the performance of all the subsystems pertaining to spacecraft attitude and orbit control, space dynamics and all external disturbances. It works in real-time and runs models of the subsystems and simulates their interfaces, runs various test cases - both normal and with failure conditions and monitors the parameters of the systems. The distributed architecture for handling these processes and other design implementations like Closed-loop Simulations and Real-time Implementation are discussed.
The simulator has been successfully employed in India’s first interplanetary venture – the Mars Orbiter Mission (MOM). It was used for ground testing of interface logics and autonomy features of the Attitude and Orbit Control System (AOCS) and is still being used in simulations to continuously validate the AOCS functions in space during different mission phases.",1
"['Fatima Dyczynski', 'JM (Hans) Kuiper']",A novel business model to substantiate the commercial viability of a CubeSat constellation for advanced Earth Observation and monitoring,"IAC 2013 congress proceedings, 64th  International Astronautical Congress (IAC),  23–27 September 2013, Beijing, China",2013,https://dl.iafastro.directory./event/IAC-2013/paper/18840/,18840,"Innovative advancements in nanosatellite technology and refined business models are expected to fuel the global market growth of commercial satellite imagery. A phase-A study on the commercial and technical viability of a novel small satellite constellation and its operation for advanced Earth observation was conducted. The resulting CubeSat constellation design, C3EO is an empowering innovation, incorporating imaging capabilities of several ranges of spatial resolution, unprecedented large area coverage and real time monitoring at a more cost effective price than current Earth observation missions. This is substantiated by the developed business model. The basis of it is the global cooperation from specific organizations, short operating life time, the use of existing hardware and off-the-shelf components. Most of these features are enabled by the current trend of miniaturization in nanosatellite technology.

A team of students at the Delft University of Technology generated the overall system concept of the ground and space segment of C3EO in 2012-2013. It includes the detailed design of a new generation of 88 CubeSats with a minimum design life time of two years. To credibly estimate its mission viability, capital budgeting and cost accounting was performed. The investigation included a breakeven point analysis, a detailed cost breakdown and the payback period based on projected customer demands. The current percentage of imaged area sold and calculated revenue led to a projected square kilometer price. Additionally, existing missions were analyzed such as key player RapidEye with respect to the total mission cost and the science mission Delfi-C3 for a reference of a detailed CubeSat cost breakdown.

The designed commercial mission C3EO shows a promising technological and financial performance at a highly competitive price. The estimated US\$ 120 M total mission costs contribute to a square kilometer imagery price in the range of US\$ 0.13 - 0.27 .The breakeven point is reached within one year through a price range that is 5-10 times lower than competitors. Limitations and contingencies are accounted for in the model. The new empowering business model of small satellite operations is harnessing the existing experience of  scientific progress in nanosatellite technology for cost- effective commercial use. The model uses short-term cycles, innovation in the supply chain, a new customer base and new market applications as an advantage in the successful commercialization of the mission. It enables a cost-effective unique selling proposition in the market of advanced Earth observation and monitoring.",1
"['Anton Ivanov', 'Volker Gass', 'Muriel Richard', 'Stefano Rossi', 'Federico Belloni', 'Luzius Kronig']",Concurrent Design Facility in an academic environment,"IAC 2013 congress proceedings, 64th  International Astronautical Congress (IAC),  23–27 September 2013, Beijing, China",2013,https://dl.iafastro.directory./event/IAC-2013/paper/17798/,17798,"Concurrent Design is a process in spacecraft system engineering that has been widely adopted in space organizations, (e.g. space mission oriented RMA team at JPL [1] or CDF at ESA’s ESTEC [2]).  This paper will describe the process of setting up a facility in a university and will try to answer a question of where CDF concept can fit into education. Currently our facility at the Swiss Space center is used for project and course oriented activities in the framework of Minor in Space Technologies. This program is offered for Master level students at EPFL from diverse sections: Microengineering, Materials, Physics, Robotics and others. All of the CDF projects are multidisciplinary. 

The CDF room contains 10 desktops and 3 workstations. Each subsystem is capable of showing its data on the screen and the facilitator can switch between various subsystems. There are 3 projectors and 2 SmartBoards. In 2011 all projects at the Center were migrated to Excel/database interface using CDP software from the J-CDS company [3], used via an academic license. This allowed much easier maintenance of the database, switch between options and iterations and much more. We kept necessary interfaces with other engineering packages. 


Since its inception in early 2007 all of the CDF hardware and software has been setup and operational [4]. Focus of our work was to create an Integrated Design Model (IDM) for nanosats and microsats. This IDM was used to design various space related projects including a Cubesat missions, suborbital plane and a space telescope. Facility is also used for other multidisciplinary projects.



We are currently conduct activities to develop a facility to support many student projects. We will present examples of projects that were implemented in the Swiss Space Center CDF and lessons learned, especially on organization during the semester. We are also planning a set of training sessions for Swiss industry to attract potential partners with their projects to be implemented using CDF infrastructure.

{\bf References}

[1]	R. Moeller, et. al, "" JPL's Rapid Mission Architecture (RMA) Team""  SECESA 2010, Lausanne

[2]	M. Bandecchi, et. al ""Concurrent engineering applied to space mission assessment and design,"" ESA, pp. 34-40, Sep 1999.

[3]	M. Fijneman, ""Concurrent Design Applications in Construction, Offshore Industry and Engineering Education,"" in SECESA 2010, Lausanne

[4]	A. Ivanov,  et. al ""Concurrent design facility at the Space Center EPFL,"" in SECESA 2010",2
['Li HengNian'],Constellation Design and Stability Promotion Approaches for Compass Regional Navigation System,"IAC 2013 congress proceedings, 64th  International Astronautical Congress (IAC),  23–27 September 2013, Beijing, China",2013,https://dl.iafastro.directory./event/IAC-2013/paper/16471/,16471,"The constellation stability design is the key consideration for satellite constellation engineering. An integrated design approach was reviewed for the constellation stability of Compass (Beidou) Regional Navigation and Positioning System (CRNPS) in this paper, the details were presented about the approach how to cater for the navigation precision, common view and geometry configuration requirements, as well as how to budget the constellation assignation and perturbation compensation constraint. Firstly, the constraints and requirements were analyzed for CRNPS constellation stability design; secondly, the constellation‘s orbital perturbations were summarized dedicated to CRNPS; thirdly, the specific considerations were done for inclined and none-inclined satellites of CRNPS constellation; fourthly, the constellation maintenance specifications for Compass system were worked out. Finally, Real constellation flight orbital data of CRNPS was deployed to ascertain that: the constellation is dynamic stable in line with time and space dimension, the dilution of precision (DOP) is less than 4 within service region, and the Satellite Availability Subject to Configuration Maintenance (SCM-SA) can achieve 99% and 97% for inclined and none-inclined constellation orbit. 
KeyWords: Compass (Beidou) Regional Navigation and Positioning System (CRNPS); Constellation Stability; Orbit Design; Configuration Maintenance.",1
"['Cesare Guariniello', 'Daniel Delaurentis']",Dependency network analysis: fostering the future of space with new tools and techniques in space Systems-of-Systems design and architecture,"IAC 2013 congress proceedings, 64th  International Astronautical Congress (IAC),  23–27 September 2013, Beijing, China",2013,https://dl.iafastro.directory./event/IAC-2013/paper/16700/,16700,"Advances in technology, and increasing size and complexity of systems are constantly urging system engineers to develop innovative tools and techniques to better address the new challenges. Space system are even more susceptible to technology improvements, since they stand on the top of mankind know-how and expertise.
Moreover, complexity is a source of high risk and cost in space systems. In order to minimize the impact due to the failure of a single launch or to budget cut, space exploration up to date has been mainly characterized by a series of monolithic missions, largely independent from one another. Recently, new paths have been proposed to deal with new issues in space systems engineering: ESA developed a facility to apply the Concurrent Engineering method to the design of future space missions, thus recognizing the importance of integrated development, parallelization of tasks, and top-down approach. NASA has begun to interface spacecraft on different missions towards a common goal (Mars Reconnaissance Orbiter provides mapping of Mars, but also served as communications relay during the landing of Curiosity rover), thus adding flexibility and reliability to space exploration. Approaches aimed at increasing sustainability of space missions, and reliability and scalability of space systems (modularity, on-orbit assembly, network of intermediate exploration missions) have also been undertaken. 
Based on such considerations, this paper introduces new tools and techniques to address architecture and design of future space missions and systems. Recognizing the importance of interdependency between components in space systems, and among complex systems, we propose techniques to perform and exploit analysis of dependencies, both operational and developmental. We identify metrics to assess and measure the system value, based on cost and operability. Operational dependency analysis is then used to evaluate and compare different architectures and designs, both in the final stage and when partial development has been achieved. The paper then shows how the developmental dependency analysis is used to drive parallel development of component systems in order to increase flexibility and partial capability, and to reduce risk. The techniques are scalable and can be applied to a variety of scenarios. As an example of application, hypothetical exploration missions are considered, and analyzed by means of the proposed tools. The results are compared to each other and to current missions against the suggested metrics. The results show both the power of dependency analysis technique and the importance to consider such tools in future space development.",1
['Orzuri Rique Garaizar'],Design of a Plug and Play Solar Sail Module as the Propulsion System for Nanosatellites,"IAC 2013 congress proceedings, 64th  International Astronautical Congress (IAC),  23–27 September 2013, Beijing, China",2013,https://dl.iafastro.directory./event/IAC-2013/paper/17640/,17640,"The enormous potential shown by current nanosatellites is leading to an innovative approach for carrying out space missions with much reduced budgets. In the academic or scientific field, they are becoming the test-bench for new technologies that need to be checked in space environment. Nonetheless, due to its limited size, the propulsion system of these spacecraft is still a subject under development. Consequently, finding a cutting-edge propulsive system for nanosatellites would boost their capabilities and further their scope of operation, even allowing interplanetary missions. 

This project presents the design of a solar sail as a feasible solution to thrust nanosatellites. A solar sail is a high-energy space propulsion system that uses solar radiation pressure to push large ultra-thin mirror to high speed, enabling the combination of low-cost operations with long operating lifetimes. In this project, the solar sail module (SSM) is designed to be packed into a Plug and Play (PnP) module of 2U size (20cmx10cmx10cm). The solar sail is aimed for cubesats performing missions orbiting the Moon. Basically, the sail is sized for a trajectory that departs from a GEO orbit, follows a spiral to escape from the Earth and finally drives the nanosatellite to the target lunar orbit. 

The SSM detailed design has been done using Commercial Off-The-Shelf (COTS) components. The design focus remains on the sail configuration, deployment mechanism and pointing actuator. Furthermore, the structural and thermal analyses are performed with Abaqus®. With respect to the trajectory calculation, a 4 body problem is implemented through a self-developed Matlab® code with RKF7 integrator. As well, the control algorithm of the SSM pointing actuator is not included because it depends on each specific mission. Finally, a budget considering SSM manufacturing cost is also attached. 

The main contribution of this work is to provide the nanosatellites community with a feasible PnP SSM design that can drive these kind of satellites from the Earth to the Moon. Furthermore, the Plug and Play manufacturing philosophy enables to build nanosatellites faster, increasing reliability and reducing costs.",1
"['Fabio Santoni', 'Fabrizio Piergentili', 'Andrea Negri', 'Massimo Perelli', 'Michele Marino', 'Gian Paolo Candini']",Development of a steerable deployed solar array system for nanospacecraft,"IAC 2013 congress proceedings, 64th  International Astronautical Congress (IAC),  23–27 September 2013, Beijing, China",2013,https://dl.iafastro.directory./event/IAC-2013/paper/17473/,17473,"A steerable deployed solar array system for 1-5 kg weight nanospacecraft is described in the paper, enhancing the achievable performance of these typically power-limited systems. The maximum delivered power of body-mounted photovoltaic systems is typically below 10 W in nanospacecraft-sized satellites. This is a strong limitation for these kinds of systems. Innovative and high performance, power intensive applications, such as electric propulsion, opening new scenarios to the nanospacecraft systems, require for high performance power systems. On the other hand, the current state of the art attitude control systems, developed for nanospacecraft applications, are able to guarantee accurate pointing capabilities. Hence, there is a solid basis for the development of deployable steerable solar panels for this class of satellites. The system proposed in this paper is based on a deployable solar panel system previously developed in cooperation between Laboratorio di Sistemi Aerospaziali of University of Roma “la Sapienza” and the company IMT (Ingegneria Marketing Tecnologia). The system proposed is a modular one, and suitable in principle for the 1U, 2U and 3U standard Cubesat bus, even if the need for accurate pointing control makes is typically preferred for 3U Cubesats. The size of each solar panel is the size of a lateral Cubesat surface. A single degree of freedom maneuvering capability is added to the deployed solar array in order to follow the apparent motion of the sun as close as possible, given the mission requirements on the spacecraft attitude. A relevant design effort has been devoted to make the system compatible with the Cubesat standard, being mounted outside from the external spacecraft structure, without requiring modifications to the standard. The small available volume is the major constraint, which forces to use miniaturized electric motor technology. The system design trade-off is discussed, comparing different deployment and motion control concepts and architectures, based on single or double motor implementations. The final selected architecture and the detailed design are illustrated in the paper. The system validation based on numerical simulations and prototype testing is discussed, showing the possible enhancements offered by the system in typical mission scenarios.",1
